id,label
191466,horse
191467,automobile
191468,airplane
191469,deer
191470,truck
191471,frog
191472,automobile
191473,ship
191474,dog
191475,deer
191476,airplane
191477,truck
191478,ship
191479,bird
191480,deer
191481,frog
191482,frog
191483,cat
191484,truck
191485,frog
191486,dog
191487,cat
191488,frog
191489,deer
191490,frog
191491,ship
191492,horse
191493,frog
191494,bird
191495,frog
191496,cat
191497,automobile
191498,ship
191499,ship
191500,horse
191501,dog
191502,deer
191503,frog
191504,frog
191505,dog
191506,horse
191507,frog
191508,truck
191509,frog
191510,truck
191511,frog
191512,deer
191513,automobile
191514,bird
191515,ship
191516,airplane
191517,bird
191518,frog
191519,ship
191520,automobile
191521,deer
191522,deer
191523,truck
191524,airplane
191525,dog
191526,truck
191527,frog
191528,dog
191529,automobile
191530,horse
191531,frog
191532,cat
191533,deer
191534,frog
191535,deer
191536,cat
191537,automobile
191538,bird
191539,truck
191540,ship
191541,frog
191542,ship
191543,airplane
191544,dog
191545,ship
191546,automobile
191547,frog
191548,frog
191549,dog
191550,ship
191551,frog
191552,horse
191553,ship
191554,frog
191555,deer
191556,bird
191557,dog
191558,frog
191559,deer
191560,frog
191561,truck
191562,truck
191563,frog
191564,automobile
191565,frog
191566,deer
191567,ship
191568,truck
191569,frog
191570,dog
191571,frog
191572,deer
191573,automobile
191574,bird
191575,ship
191576,truck
191577,deer
191578,cat
191579,horse
191580,frog
191581,frog
191582,deer
191583,deer
191584,truck
191585,truck
191586,automobile
191587,dog
191588,bird
191589,automobile
191590,frog
191591,bird
191592,ship
191593,cat
191594,truck
191595,airplane
191596,frog
191597,cat
191598,frog
191599,deer
191600,horse
191601,deer
191602,frog
191603,frog
191604,dog
191605,automobile
191606,automobile
191607,frog
191608,frog
191609,automobile
191610,truck
191611,dog
191612,deer
191613,truck
191614,cat
191615,cat
191616,frog
191617,frog
191618,cat
191619,airplane
191620,cat
191621,automobile
191622,deer
191623,deer
191624,automobile
191625,frog
191626,airplane
191627,airplane
191628,deer
191629,frog
191630,deer
191631,ship
191632,airplane
191633,horse
191634,cat
191635,deer
191636,dog
191637,automobile
191638,horse
191639,bird
191640,frog
191641,truck
191642,horse
191643,frog
191644,truck
191645,automobile
191646,airplane
191647,dog
191648,cat
191649,ship
191650,airplane
191651,cat
191652,dog
191653,deer
191654,frog
191655,dog
191656,frog
191657,dog
191658,deer
191659,dog
191660,frog
191661,airplane
191662,cat
191663,dog
191664,frog
191665,cat
191666,dog
191667,airplane
191668,frog
191669,cat
191670,deer
191671,frog
191672,horse
191673,deer
191674,deer
191675,deer
191676,dog
191677,frog
191678,bird
191679,deer
191680,cat
191681,dog
191682,horse
191683,ship
191684,frog
191685,cat
191686,frog
191687,dog
191688,automobile
191689,deer
191690,dog
191691,ship
191692,cat
191693,frog
191694,deer
191695,frog
191696,airplane
191697,deer
191698,deer
191699,ship
191700,cat
191701,cat
191702,truck
191703,truck
191704,deer
191705,ship
191706,automobile
191707,airplane
191708,frog
191709,airplane
191710,truck
191711,ship
191712,deer
191713,horse
191714,airplane
191715,dog
191716,truck
191717,truck
191718,cat
191719,airplane
191720,automobile
191721,bird
191722,frog
191723,airplane
191724,frog
191725,cat
191726,dog
191727,dog
191728,dog
191729,truck
191730,airplane
191731,bird
191732,bird
191733,airplane
191734,cat
191735,automobile
191736,horse
191737,bird
191738,truck
191739,bird
191740,truck
191741,cat
191742,cat
191743,truck
191744,frog
191745,frog
191746,cat
191747,frog
191748,airplane
191749,ship
191750,ship
191751,dog
191752,automobile
191753,ship
191754,deer
191755,frog
191756,airplane
191757,deer
191758,horse
191759,cat
191760,cat
191761,truck
191762,frog
191763,truck
191764,frog
191765,cat
191766,frog
191767,ship
191768,truck
191769,deer
191770,cat
191771,frog
191772,deer
191773,truck
191774,ship
191775,dog
191776,bird
191777,frog
191778,dog
191779,dog
191780,airplane
191781,airplane
191782,automobile
191783,deer
191784,ship
191785,bird
191786,cat
191787,cat
191788,horse
191789,automobile
191790,deer
191791,dog
191792,automobile
191793,dog
191794,deer
191795,frog
191796,dog
191797,deer
191798,dog
191799,cat
191800,deer
191801,truck
191802,airplane
191803,ship
191804,dog
191805,automobile
191806,truck
191807,dog
191808,automobile
191809,dog
191810,dog
191811,ship
191812,deer
191813,dog
191814,automobile
191815,dog
191816,ship
191817,dog
191818,dog
191819,truck
191820,dog
191821,ship
191822,dog
191823,bird
191824,frog
191825,truck
191826,truck
191827,deer
191828,cat
191829,deer
191830,cat
191831,bird
191832,dog
191833,frog
191834,frog
191835,frog
191836,dog
191837,airplane
191838,deer
191839,airplane
191840,truck
191841,bird
191842,frog
191843,horse
191844,automobile
191845,truck
191846,airplane
191847,frog
191848,cat
191849,deer
191850,dog
191851,truck
191852,truck
191853,bird
191854,truck
191855,cat
191856,deer
191857,dog
191858,deer
191859,frog
191860,frog
191861,ship
191862,dog
191863,horse
191864,ship
191865,bird
191866,cat
191867,dog
191868,dog
191869,horse
191870,bird
191871,frog
191872,dog
191873,airplane
191874,ship
191875,frog
191876,horse
191877,frog
191878,cat
191879,dog
191880,horse
191881,ship
191882,airplane
191883,dog
191884,automobile
191885,automobile
191886,bird
191887,dog
191888,dog
191889,truck
191890,truck
191891,truck
191892,ship
191893,frog
191894,ship
191895,frog
191896,automobile
191897,bird
191898,bird
191899,frog
191900,airplane
191901,automobile
191902,airplane
191903,bird
191904,ship
191905,frog
191906,deer
191907,ship
191908,frog
191909,automobile
191910,ship
191911,airplane
191912,frog
191913,ship
191914,frog
191915,frog
191916,horse
191917,airplane
191918,bird
191919,deer
191920,horse
191921,truck
191922,bird
191923,airplane
191924,bird
191925,deer
191926,frog
191927,truck
191928,bird
191929,deer
191930,ship
191931,horse
191932,frog
191933,frog
191934,frog
191935,cat
191936,bird
191937,bird
191938,airplane
191939,bird
191940,airplane
191941,airplane
191942,truck
191943,automobile
191944,airplane
191945,bird
191946,dog
191947,cat
191948,ship
191949,horse
191950,ship
191951,ship
191952,truck
191953,frog
191954,truck
191955,horse
191956,automobile
191957,bird
191958,bird
191959,airplane
191960,frog
191961,truck
191962,automobile
191963,truck
191964,dog
191965,automobile
191966,ship
191967,ship
191968,frog
191969,frog
191970,dog
191971,truck
191972,frog
191973,automobile
191974,bird
191975,truck
191976,dog
191977,cat
191978,dog
191979,automobile
191980,ship
191981,airplane
191982,cat
191983,deer
191984,automobile
191985,deer
191986,bird
191987,airplane
191988,deer
191989,deer
191990,ship
191991,airplane
191992,frog
191993,dog
191994,ship
191995,automobile
191996,automobile
191997,frog
191998,deer
191999,dog
192000,cat
192001,horse
192002,dog
192003,deer
192004,bird
192005,dog
192006,frog
192007,cat
192008,automobile
192009,dog
192010,truck
192011,dog
192012,airplane
192013,frog
192014,deer
192015,truck
192016,airplane
192017,automobile
192018,bird
192019,frog
192020,horse
192021,truck
192022,frog
192023,frog
192024,airplane
192025,frog
192026,ship
192027,dog
192028,bird
192029,truck
192030,horse
192031,deer
192032,dog
192033,truck
192034,bird
192035,automobile
192036,deer
192037,frog
192038,cat
192039,bird
192040,automobile
192041,automobile
192042,truck
192043,horse
192044,automobile
192045,deer
192046,bird
192047,truck
192048,dog
192049,deer
192050,frog
192051,dog
192052,dog
192053,automobile
192054,deer
192055,dog
192056,automobile
192057,cat
192058,deer
192059,bird
192060,cat
192061,frog
192062,deer
192063,bird
192064,bird
192065,horse
192066,airplane
192067,horse
192068,dog
192069,frog
192070,horse
192071,deer
192072,ship
192073,truck
192074,cat
192075,bird
192076,cat
192077,deer
192078,dog
192079,dog
192080,dog
192081,dog
192082,frog
192083,cat
192084,automobile
192085,bird
192086,frog
192087,frog
192088,automobile
192089,airplane
192090,bird
192091,horse
192092,deer
192093,frog
192094,deer
192095,dog
192096,dog
192097,dog
192098,horse
192099,ship
192100,horse
192101,frog
192102,truck
192103,horse
192104,frog
192105,horse
192106,airplane
192107,airplane
192108,bird
192109,dog
192110,dog
192111,cat
192112,deer
192113,truck
192114,ship
192115,deer
192116,frog
192117,airplane
192118,cat
192119,ship
192120,deer
192121,deer
192122,truck
192123,cat
192124,automobile
192125,frog
192126,frog
192127,dog
192128,cat
192129,frog
192130,dog
192131,deer
192132,airplane
192133,automobile
192134,frog
192135,frog
192136,horse
192137,dog
192138,truck
192139,ship
192140,dog
192141,frog
192142,ship
192143,frog
192144,dog
192145,bird
192146,frog
192147,dog
192148,airplane
192149,deer
192150,deer
192151,dog
192152,dog
192153,airplane
192154,automobile
192155,cat
192156,horse
192157,automobile
192158,dog
192159,dog
192160,truck
192161,automobile
192162,dog
192163,frog
192164,bird
192165,airplane
192166,horse
192167,deer
192168,airplane
192169,deer
192170,horse
192171,airplane
192172,frog
192173,airplane
192174,airplane
192175,dog
192176,frog
192177,truck
192178,airplane
192179,deer
192180,frog
192181,airplane
192182,truck
192183,deer
192184,cat
192185,bird
192186,bird
192187,deer
192188,ship
192189,deer
192190,ship
192191,cat
192192,automobile
192193,automobile
192194,airplane
192195,cat
192196,cat
192197,bird
192198,frog
192199,dog
192200,horse
192201,deer
192202,truck
192203,ship
192204,automobile
192205,ship
192206,horse
192207,automobile
192208,cat
192209,deer
192210,bird
192211,automobile
192212,frog
192213,frog
192214,deer
192215,truck
192216,ship
192217,frog
192218,dog
192219,cat
192220,frog
192221,cat
192222,dog
192223,frog
192224,frog
192225,frog
192226,ship
192227,airplane
192228,ship
192229,deer
192230,deer
192231,ship
192232,frog
192233,horse
192234,cat
192235,dog
192236,truck
192237,airplane
192238,frog
192239,bird
192240,bird
192241,dog
192242,cat
192243,horse
192244,truck
192245,frog
192246,cat
192247,automobile
192248,bird
192249,deer
192250,ship
192251,dog
192252,horse
192253,automobile
192254,frog
192255,frog
192256,cat
192257,airplane
192258,frog
192259,deer
192260,cat
192261,truck
192262,bird
192263,cat
192264,ship
192265,dog
192266,cat
192267,dog
192268,cat
192269,frog
192270,frog
192271,frog
192272,cat
192273,horse
192274,deer
192275,automobile
192276,automobile
192277,horse
192278,frog
192279,cat
192280,dog
192281,deer
192282,frog
192283,frog
192284,frog
192285,deer
192286,horse
192287,deer
192288,dog
192289,truck
192290,dog
192291,automobile
192292,frog
192293,ship
192294,dog
192295,horse
192296,bird
192297,automobile
192298,cat
192299,airplane
192300,dog
192301,cat
192302,deer
192303,cat
192304,cat
192305,horse
192306,automobile
192307,bird
192308,frog
192309,ship
192310,horse
192311,dog
192312,frog
192313,horse
192314,cat
192315,frog
192316,deer
192317,bird
192318,deer
192319,dog
192320,cat
192321,frog
192322,cat
192323,frog
192324,automobile
192325,truck
192326,dog
192327,frog
192328,frog
192329,dog
192330,horse
192331,cat
192332,deer
192333,ship
192334,bird
192335,frog
192336,frog
192337,frog
192338,ship
192339,ship
192340,automobile
192341,airplane
192342,automobile
192343,airplane
192344,dog
192345,dog
192346,horse
192347,dog
192348,cat
192349,dog
192350,deer
192351,frog
192352,cat
192353,frog
192354,deer
192355,ship
192356,truck
192357,dog
192358,horse
192359,frog
192360,dog
192361,frog
192362,ship
192363,ship
192364,airplane
192365,truck
192366,truck
192367,frog
192368,frog
192369,deer
192370,deer
192371,frog
192372,ship
192373,cat
192374,automobile
192375,ship
192376,airplane
192377,deer
192378,airplane
192379,deer
192380,automobile
192381,automobile
192382,deer
192383,bird
192384,frog
192385,cat
192386,frog
192387,bird
192388,bird
192389,automobile
192390,airplane
192391,ship
192392,dog
192393,ship
192394,automobile
192395,automobile
192396,dog
192397,automobile
192398,horse
192399,ship
192400,airplane
192401,frog
192402,frog
192403,cat
192404,ship
192405,deer
192406,cat
192407,automobile
192408,deer
192409,frog
192410,automobile
192411,frog
192412,ship
192413,dog
192414,cat
192415,deer
192416,bird
192417,deer
192418,automobile
192419,airplane
192420,ship
192421,automobile
192422,ship
192423,deer
192424,frog
192425,ship
192426,frog
192427,horse
192428,frog
192429,deer
192430,frog
192431,airplane
192432,dog
192433,bird
192434,ship
192435,ship
192436,frog
192437,dog
192438,airplane
192439,truck
192440,frog
192441,deer
192442,airplane
192443,deer
192444,airplane
192445,dog
192446,frog
192447,dog
192448,automobile
192449,automobile
192450,automobile
192451,horse
192452,horse
192453,frog
192454,frog
192455,horse
192456,bird
192457,airplane
192458,dog
192459,automobile
192460,frog
192461,cat
192462,bird
192463,dog
192464,truck
192465,deer
192466,dog
192467,bird
192468,bird
192469,deer
192470,dog
192471,dog
192472,deer
192473,automobile
192474,ship
192475,ship
192476,dog
192477,airplane
192478,deer
192479,frog
192480,bird
192481,frog
192482,dog
192483,dog
192484,bird
192485,cat
192486,bird
192487,truck
192488,dog
192489,bird
192490,cat
192491,frog
192492,frog
192493,automobile
192494,bird
192495,frog
192496,truck
192497,automobile
192498,truck
192499,cat
192500,dog
192501,automobile
192502,ship
192503,airplane
192504,truck
192505,frog
192506,automobile
192507,automobile
192508,truck
192509,frog
192510,dog
192511,truck
192512,dog
192513,airplane
192514,deer
192515,truck
192516,bird
192517,automobile
192518,frog
192519,ship
192520,automobile
192521,ship
192522,frog
192523,dog
192524,frog
192525,frog
192526,cat
192527,frog
192528,automobile
192529,frog
192530,automobile
192531,dog
192532,dog
192533,frog
192534,frog
192535,frog
192536,deer
192537,dog
192538,bird
192539,horse
192540,dog
192541,ship
192542,frog
192543,frog
192544,cat
192545,airplane
192546,frog
192547,ship
192548,dog
192549,automobile
192550,frog
192551,cat
192552,dog
192553,deer
192554,airplane
192555,dog
192556,frog
192557,airplane
192558,ship
192559,dog
192560,truck
192561,truck
192562,deer
192563,bird
192564,ship
192565,frog
192566,horse
192567,bird
192568,deer
192569,deer
192570,frog
192571,cat
192572,frog
192573,dog
192574,frog
192575,airplane
192576,dog
192577,cat
192578,cat
192579,deer
192580,frog
192581,deer
192582,deer
192583,frog
192584,bird
192585,frog
192586,automobile
192587,horse
192588,dog
192589,ship
192590,cat
192591,truck
192592,ship
192593,dog
192594,dog
192595,dog
192596,horse
192597,truck
192598,frog
192599,ship
192600,horse
192601,deer
192602,dog
192603,deer
192604,automobile
192605,deer
192606,ship
192607,bird
192608,frog
192609,deer
192610,deer
192611,deer
192612,dog
192613,dog
192614,frog
192615,deer
192616,automobile
192617,truck
192618,cat
192619,deer
192620,deer
192621,frog
192622,airplane
192623,airplane
192624,dog
192625,ship
192626,airplane
192627,ship
192628,deer
192629,ship
192630,truck
192631,frog
192632,bird
192633,bird
192634,ship
192635,dog
192636,airplane
192637,frog
192638,cat
192639,truck
192640,airplane
192641,truck
192642,airplane
192643,ship
192644,frog
192645,frog
192646,automobile
192647,ship
192648,dog
192649,truck
192650,dog
192651,cat
192652,deer
192653,frog
192654,frog
192655,cat
192656,ship
192657,frog
192658,cat
192659,dog
192660,frog
192661,bird
192662,automobile
192663,frog
192664,dog
192665,automobile
192666,cat
192667,automobile
192668,automobile
192669,truck
192670,deer
192671,airplane
192672,airplane
192673,ship
192674,truck
192675,cat
192676,deer
192677,dog
192678,truck
192679,truck
192680,dog
192681,dog
192682,airplane
192683,bird
192684,bird
192685,cat
192686,deer
192687,cat
192688,bird
192689,frog
192690,frog
192691,dog
192692,frog
192693,cat
192694,automobile
192695,ship
192696,dog
192697,automobile
192698,automobile
192699,deer
192700,cat
192701,dog
192702,bird
192703,dog
192704,truck
192705,truck
192706,automobile
192707,automobile
192708,deer
192709,truck
192710,horse
192711,automobile
192712,horse
192713,deer
192714,ship
192715,airplane
192716,deer
192717,deer
192718,dog
192719,horse
192720,automobile
192721,ship
192722,frog
192723,horse
192724,cat
192725,automobile
192726,airplane
192727,bird
192728,airplane
192729,ship
192730,deer
192731,airplane
192732,automobile
192733,cat
192734,deer
192735,airplane
192736,frog
192737,truck
192738,frog
192739,ship
192740,airplane
192741,airplane
192742,ship
192743,deer
192744,bird
192745,frog
192746,airplane
192747,cat
192748,dog
192749,dog
192750,horse
192751,horse
192752,deer
192753,truck
192754,bird
192755,bird
192756,cat
192757,truck
192758,horse
192759,frog
192760,horse
192761,frog
192762,bird
192763,deer
192764,bird
192765,truck
192766,cat
192767,cat
192768,automobile
192769,dog
192770,horse
192771,ship
192772,deer
192773,cat
192774,bird
192775,dog
192776,frog
192777,dog
192778,frog
192779,bird
192780,automobile
192781,cat
192782,cat
192783,truck
192784,ship
192785,ship
192786,dog
192787,horse
192788,ship
192789,dog
192790,dog
192791,frog
192792,cat
192793,airplane
192794,truck
192795,deer
192796,automobile
192797,automobile
192798,frog
192799,dog
192800,cat
192801,bird
192802,deer
192803,dog
192804,horse
192805,cat
192806,horse
192807,cat
192808,deer
192809,airplane
192810,deer
192811,bird
192812,horse
192813,automobile
192814,deer
192815,ship
192816,deer
192817,frog
192818,horse
192819,airplane
192820,frog
192821,ship
192822,frog
192823,ship
192824,deer
192825,horse
192826,ship
192827,truck
192828,deer
192829,dog
192830,deer
192831,dog
192832,ship
192833,dog
192834,horse
192835,automobile
192836,frog
192837,frog
192838,deer
192839,ship
192840,horse
192841,cat
192842,dog
192843,truck
192844,frog
192845,ship
192846,ship
192847,dog
192848,horse
192849,deer
192850,ship
192851,ship
192852,airplane
192853,deer
192854,ship
192855,deer
192856,frog
192857,automobile
192858,bird
192859,frog
192860,horse
192861,dog
192862,dog
192863,horse
192864,frog
192865,bird
192866,bird
192867,deer
192868,automobile
192869,cat
192870,ship
192871,airplane
192872,deer
192873,truck
192874,dog
192875,cat
192876,ship
192877,automobile
192878,frog
192879,ship
192880,dog
192881,dog
192882,airplane
192883,automobile
192884,deer
192885,dog
192886,deer
192887,truck
192888,ship
192889,airplane
192890,dog
192891,horse
192892,automobile
192893,ship
192894,dog
192895,dog
192896,cat
192897,frog
192898,dog
192899,dog
192900,cat
192901,dog
192902,dog
192903,ship
192904,bird
192905,frog
192906,cat
192907,airplane
192908,airplane
192909,dog
192910,horse
192911,ship
192912,frog
192913,frog
192914,frog
192915,deer
192916,horse
192917,frog
192918,frog
192919,dog
192920,automobile
192921,ship
192922,automobile
192923,bird
192924,deer
192925,bird
192926,airplane
192927,bird
192928,frog
192929,truck
192930,automobile
192931,dog
192932,frog
192933,bird
192934,truck
192935,frog
192936,ship
192937,automobile
192938,horse
192939,airplane
192940,dog
192941,bird
192942,horse
192943,truck
192944,bird
192945,bird
192946,bird
192947,deer
192948,frog
192949,frog
192950,airplane
192951,cat
192952,dog
192953,frog
192954,frog
192955,frog
192956,deer
192957,ship
192958,airplane
192959,airplane
192960,truck
192961,dog
192962,cat
192963,truck
192964,bird
192965,dog
192966,frog
192967,bird
192968,dog
192969,airplane
192970,bird
192971,airplane
192972,deer
192973,truck
192974,dog
192975,automobile
192976,dog
192977,cat
192978,airplane
192979,frog
192980,truck
192981,airplane
192982,cat
192983,bird
192984,frog
192985,frog
192986,frog
192987,airplane
192988,horse
192989,frog
192990,automobile
192991,ship
192992,horse
192993,airplane
192994,airplane
192995,automobile
192996,automobile
192997,airplane
192998,automobile
192999,horse
193000,ship
193001,dog
193002,frog
193003,bird
193004,airplane
193005,dog
193006,truck
193007,airplane
193008,automobile
193009,frog
193010,bird
193011,horse
193012,frog
193013,deer
193014,frog
193015,airplane
193016,frog
193017,cat
193018,deer
193019,ship
193020,frog
193021,frog
193022,cat
193023,dog
193024,frog
193025,ship
193026,deer
193027,truck
193028,airplane
193029,truck
193030,cat
193031,bird
193032,automobile
193033,frog
193034,frog
193035,dog
193036,dog
193037,ship
193038,truck
193039,truck
193040,ship
193041,frog
193042,frog
193043,bird
193044,ship
193045,frog
193046,deer
193047,automobile
193048,horse
193049,frog
193050,ship
193051,frog
193052,truck
193053,frog
193054,frog
193055,cat
193056,deer
193057,horse
193058,cat
193059,frog
193060,automobile
193061,airplane
193062,frog
193063,frog
193064,automobile
193065,truck
193066,frog
193067,airplane
193068,airplane
193069,cat
193070,automobile
193071,frog
193072,frog
193073,frog
193074,airplane
193075,cat
193076,horse
193077,deer
193078,cat
193079,horse
193080,bird
193081,horse
193082,bird
193083,frog
193084,ship
193085,cat
193086,frog
193087,cat
193088,cat
193089,cat
193090,ship
193091,ship
193092,horse
193093,dog
193094,dog
193095,frog
193096,frog
193097,dog
193098,dog
193099,cat
193100,airplane
193101,airplane
193102,dog
193103,dog
193104,deer
193105,frog
193106,frog
193107,cat
193108,frog
193109,dog
193110,horse
193111,automobile
193112,frog
193113,deer
193114,airplane
193115,dog
193116,airplane
193117,bird
193118,truck
193119,deer
193120,frog
193121,dog
193122,ship
193123,airplane
193124,frog
193125,bird
193126,truck
193127,deer
193128,cat
193129,deer
193130,frog
193131,airplane
193132,automobile
193133,dog
193134,frog
193135,deer
193136,airplane
193137,airplane
193138,automobile
193139,horse
193140,frog
193141,cat
193142,ship
193143,bird
193144,cat
193145,dog
193146,automobile
193147,truck
193148,horse
193149,truck
193150,airplane
193151,deer
193152,deer
193153,automobile
193154,frog
193155,deer
193156,deer
193157,airplane
193158,frog
193159,frog
193160,frog
193161,frog
193162,horse
193163,dog
193164,frog
193165,airplane
193166,dog
193167,bird
193168,airplane
193169,frog
193170,frog
193171,deer
193172,ship
193173,ship
193174,frog
193175,bird
193176,frog
193177,cat
193178,horse
193179,cat
193180,ship
193181,deer
193182,automobile
193183,automobile
193184,deer
193185,frog
193186,dog
193187,frog
193188,truck
193189,dog
193190,bird
193191,frog
193192,frog
193193,frog
193194,ship
193195,truck
193196,automobile
193197,cat
193198,automobile
193199,truck
193200,deer
193201,ship
193202,horse
193203,frog
193204,automobile
193205,automobile
193206,cat
193207,deer
193208,horse
193209,deer
193210,dog
193211,cat
193212,dog
193213,frog
193214,airplane
193215,cat
193216,deer
193217,bird
193218,frog
193219,frog
193220,automobile
193221,dog
193222,frog
193223,ship
193224,frog
193225,bird
193226,dog
193227,airplane
193228,deer
193229,cat
193230,dog
193231,frog
193232,deer
193233,frog
193234,horse
193235,cat
193236,frog
193237,ship
193238,frog
193239,cat
193240,horse
193241,frog
193242,frog
193243,cat
193244,cat
193245,dog
193246,deer
193247,frog
193248,ship
193249,frog
193250,bird
193251,bird
193252,dog
193253,frog
193254,cat
193255,dog
193256,frog
193257,cat
193258,truck
193259,ship
193260,frog
193261,truck
193262,cat
193263,automobile
193264,cat
193265,airplane
193266,deer
193267,frog
193268,deer
193269,airplane
193270,automobile
193271,frog
193272,dog
193273,cat
193274,cat
193275,dog
193276,horse
193277,ship
193278,frog
193279,airplane
193280,bird
193281,dog
193282,ship
193283,cat
193284,cat
193285,dog
193286,frog
193287,dog
193288,bird
193289,automobile
193290,bird
193291,frog
193292,frog
193293,deer
193294,cat
193295,truck
193296,deer
193297,frog
193298,cat
193299,deer
193300,ship
193301,dog
193302,dog
193303,dog
193304,cat
193305,frog
193306,truck
193307,automobile
193308,airplane
193309,cat
193310,frog
193311,airplane
193312,automobile
193313,dog
193314,truck
193315,deer
193316,dog
193317,dog
193318,truck
193319,dog
193320,cat
193321,dog
193322,frog
193323,cat
193324,truck
193325,ship
193326,horse
193327,deer
193328,frog
193329,cat
193330,dog
193331,automobile
193332,horse
193333,truck
193334,ship
193335,airplane
193336,airplane
193337,ship
193338,cat
193339,automobile
193340,automobile
193341,horse
193342,cat
193343,frog
193344,frog
193345,bird
193346,frog
193347,airplane
193348,frog
193349,bird
193350,automobile
193351,cat
193352,cat
193353,bird
193354,airplane
193355,truck
193356,automobile
193357,truck
193358,frog
193359,frog
193360,frog
193361,horse
193362,deer
193363,truck
193364,frog
193365,cat
193366,frog
193367,frog
193368,bird
193369,horse
193370,frog
193371,automobile
193372,automobile
193373,horse
193374,deer
193375,frog
193376,frog
193377,bird
193378,dog
193379,dog
193380,frog
193381,frog
193382,frog
193383,dog
193384,deer
193385,deer
193386,airplane
193387,ship
193388,airplane
193389,frog
193390,dog
193391,frog
193392,automobile
193393,deer
193394,deer
193395,automobile
193396,airplane
193397,frog
193398,frog
193399,ship
193400,frog
193401,deer
193402,ship
193403,cat
193404,cat
193405,deer
193406,bird
193407,deer
193408,airplane
193409,dog
193410,frog
193411,dog
193412,automobile
193413,automobile
193414,deer
193415,frog
193416,horse
193417,deer
193418,frog
193419,automobile
193420,frog
193421,bird
193422,deer
193423,airplane
193424,ship
193425,ship
193426,dog
193427,dog
193428,truck
193429,frog
193430,dog
193431,dog
193432,ship
193433,frog
193434,bird
193435,cat
193436,dog
193437,ship
193438,truck
193439,frog
193440,cat
193441,frog
193442,ship
193443,ship
193444,automobile
193445,airplane
193446,deer
193447,ship
193448,frog
193449,airplane
193450,cat
193451,ship
193452,cat
193453,deer
193454,cat
193455,dog
193456,frog
193457,automobile
193458,frog
193459,horse
193460,dog
193461,airplane
193462,airplane
193463,deer
193464,bird
193465,ship
193466,dog
193467,frog
193468,ship
193469,dog
193470,frog
193471,bird
193472,dog
193473,ship
193474,dog
193475,dog
193476,deer
193477,bird
193478,truck
193479,frog
193480,truck
193481,automobile
193482,bird
193483,frog
193484,cat
193485,ship
193486,ship
193487,airplane
193488,dog
193489,dog
193490,airplane
193491,cat
193492,frog
193493,bird
193494,ship
193495,cat
193496,horse
193497,dog
193498,frog
193499,dog
193500,truck
193501,airplane
193502,deer
193503,cat
193504,horse
193505,deer
193506,cat
193507,horse
193508,dog
193509,airplane
193510,deer
193511,automobile
193512,truck
193513,cat
193514,bird
193515,bird
193516,cat
193517,truck
193518,horse
193519,deer
193520,automobile
193521,dog
193522,airplane
193523,airplane
193524,deer
193525,ship
193526,bird
193527,truck
193528,frog
193529,automobile
193530,frog
193531,airplane
193532,frog
193533,deer
193534,ship
193535,frog
193536,dog
193537,airplane
193538,airplane
193539,airplane
193540,bird
193541,automobile
193542,frog
193543,airplane
193544,deer
193545,airplane
193546,automobile
193547,truck
193548,automobile
193549,deer
193550,automobile
193551,cat
193552,horse
193553,automobile
193554,ship
193555,dog
193556,bird
193557,horse
193558,automobile
193559,ship
193560,dog
193561,truck
193562,deer
193563,airplane
193564,automobile
193565,frog
193566,dog
193567,deer
193568,bird
193569,ship
193570,airplane
193571,bird
193572,frog
193573,ship
193574,airplane
193575,dog
193576,deer
193577,automobile
193578,dog
193579,dog
193580,horse
193581,frog
193582,frog
193583,automobile
193584,frog
193585,deer
193586,deer
193587,frog
193588,frog
193589,frog
193590,frog
193591,frog
193592,horse
193593,cat
193594,airplane
193595,truck
193596,frog
193597,frog
193598,frog
193599,ship
193600,deer
193601,ship
193602,bird
193603,bird
193604,ship
193605,cat
193606,frog
193607,ship
193608,bird
193609,truck
193610,dog
193611,cat
193612,ship
193613,airplane
193614,dog
193615,cat
193616,frog
193617,ship
193618,deer
193619,frog
193620,cat
193621,dog
193622,truck
193623,cat
193624,airplane
193625,deer
193626,dog
193627,frog
193628,automobile
193629,dog
193630,airplane
193631,ship
193632,horse
193633,deer
193634,airplane
193635,cat
193636,truck
193637,deer
193638,automobile
193639,deer
193640,dog
193641,automobile
193642,frog
193643,ship
193644,deer
193645,dog
193646,airplane
193647,ship
193648,frog
193649,cat
193650,cat
193651,ship
193652,dog
193653,cat
193654,ship
193655,ship
193656,frog
193657,bird
193658,bird
193659,automobile
193660,dog
193661,ship
193662,truck
193663,frog
193664,bird
193665,horse
193666,automobile
193667,frog
193668,frog
193669,automobile
193670,automobile
193671,cat
193672,deer
193673,ship
193674,dog
193675,bird
193676,cat
193677,airplane
193678,frog
193679,airplane
193680,automobile
193681,frog
193682,airplane
193683,frog
193684,frog
193685,automobile
193686,frog
193687,ship
193688,cat
193689,truck
193690,cat
193691,frog
193692,truck
193693,frog
193694,dog
193695,deer
193696,truck
193697,frog
193698,airplane
193699,frog
193700,dog
193701,dog
193702,bird
193703,bird
193704,frog
193705,dog
193706,dog
193707,frog
193708,bird
193709,deer
193710,frog
193711,ship
193712,deer
193713,horse
193714,truck
193715,horse
193716,horse
193717,truck
193718,frog
193719,deer
193720,airplane
193721,deer
193722,frog
193723,frog
193724,ship
193725,frog
193726,frog
193727,cat
193728,frog
193729,frog
193730,cat
193731,dog
193732,dog
